0.48347625,0.258857278,0.446306475,0.565343877,-0.950863333,-0.40064,0.319996667,1.160768496,0.631,0.197,3.09,4.998200276,-3.841,-1.109,-1.536,0.324559702,520.552,-0.943,-0.321,0.235,1.053825412,-1.041,-0.527,0.097,0.99780459,-0.808,-0.266,0.491,1.169495618,81802.1925,13702.7412,6216.7302,7.966503333,-6.129466667,1.75715,98.32866166,0.656434335,-0.207047532,0.747924773,0.916372268,0.412297609,-0.203033243,-0.079086809,1
0.35708179,0.19378046,0.34321686,0.34759417,-0.76089,-0.272346667,0.572986667,1.069333623,0.094,0.697,2.431,4.483198189,-3.764,-1.006,-0.649,0.095194538,496.137,-0.683,-0.285,0.682,1.078569886,-0.954,-0.328,0.303,1.034306531,-0.64525,-0.198,0.792,1.13320563,52410.5709,6652.287,26240.322,7.216466667,-9.683956667,2.075423333,45.53133334,0.516156289,-0.146908817,0.424341202,0.744880626,0.02209164,0.00666447,-0.122889223,1
0.336928537,0.138652549,0.259704651,0.249067442,-0.677026667,-0.220356667,0.769086667,1.112013378,0.11,0.189,1.448,2.239695515,-1.746,-0.598,-0.287,0.095194538,503.677,-0.821,-0.17,0.649,1.072515268,-0.849,-0.285,0.631,1.06312464,-0.441,-0.162,0.962,1.09578967,39559.6707,3644.0505,53431.401,-3.53517,-7.354283333,-3.52337,28.50438499,0.165279127,-0.331256892,-0.112386629,-0.129413545,-0.796123005,-0.137949091,0.075932047,1
0.486966078,0.218000815,0.419757748,0.379667663,-0.73045,-0.264533333,0.51514,1.088858878,-0.075,0.563,1.604,3.323693879,-3.07,-0.635,-0.848,0.286867565,470.407,-0.772,-0.307,0.334,1.080216182,-0.97475,-0.425,0.186,0.987215782,-0.208,-0.125,0.973,1.087640106,45879.96,5001.1731,22774.098,12.01301,-8.11418,0.30856,67.97745742,0.617143157,-0.247238021,0.293595143,0.388960331,-0.264580483,-0.239648566,0.266724397,1
0.051931678,0.039987655,0.037210703,0.027126005,-0.216086667,-0.33379,1.010916667,1.088580014,0.078,-0.069,1.268,1.272088833,-0.412,-0.362,0.92,1.027559244,469.174,-0.224,-0.344,1.006,1.086222118,-0.226,-0.348,1.003,1.084349114,-0.219,-0.338,1.00825,1.08775181,4194.825,10021.4109,91990.7157,-2.77356,0.23044,-0.288963333,6.584666843,-0.480143361,-0.488165599,-0.459395597,-0.498265542,0.427550037,0.7891502,0.41063631,1
0.572714455,0.501111465,0.435715495,0.430451227,-0.33735,-0.802706667,0.02012,1.158543098,0.562,1.155,1.623,2.722825738,-1.813,-2.606,-1.635,0.630645701,468.443,0.082,-0.9725,-0.146,0.993062939,-0.861,-0.975,-0.169,0.990861242,0.085,-0.415,0.1,1.078931074,-5309.9001,55727.7051,-2647.1433,-6.4132,-3.347073333,-6.465196667,53.64729523,-0.080748352,0.634226341,0.606171087,0.429984462,-0.422635329,0.169129988,-0.494273664,2
0.66836536,0.555591611,0.606830203,0.512846874,-0.442406667,-0.579853333,-0.028066667,1.180409487,0.374,0.975,1.592,3.129535589,-2.664,-1.104,-2.802,0.183393021,483.206,-0.0125,-0.948,-0.083,1.001129362,-0.817,-0.996,-0.118,0.993340324,0.04,-0.3505,0.176,1.27629542,-623.2407,14889.4794,605.3034,15.25942333,16.60449667,3.077673333,123.0599553,0.4925878,0.139120288,0.867345017,0.684278502,-0.672750516,-0.259653794,-0.169250304,2
0.0163906,0.046513526,0.024014362,0.023699772,0.01707,-0.120876667,-0.93548,0.944707655,0.049,0.045,-0.863,1.109498535,-0.056,-0.245,-1.081,0.870785278,324.47,0.021,-0.133,-0.9345,0.943159584,0.016,-0.153,-0.938,0.940167006,0.025,-0.106,-0.928,0.946613437,19.2627,1219.2177,78761.7075,0.142943333,0.41695,0.225883333,4.636427636,-0.502862968,-0.502876536,-0.496884861,-0.500524862,-0.915275526,-0.266475159,0.328591745,2
0.709364459,0.343335654,0.731785917,0.527222881,-0.491893333,-0.150046667,-0.40017,1.141592331,0.328,0.996,1.557,3.513076999,-3.387,-1.233,-2.225,0.617904523,458.593,-0.047,-0.165,-0.9275,0.947856754,-0.864,-0.265,-0.937,0.942011511,0.014,-0.018,0.22125,1.059212443,48506.8902,1055.9037,32553.0123,18.40878,12.34554667,8.502936667,74.26352251,0.578625827,0.017896089,0.406673138,0.526467592,-0.314865819,-0.371306445,-0.657506983,2
0.01481856,0.041960643,0.006134937,0.005691186,-0.003216667,-0.060666667,-0.941256667,0.944267143,0.017,0.047,-0.927,0.956339898,-0.039,-0.1,-0.956,0.927303079,305.368,0.001,-0.082,-0.94,0.943870754,-0.019,-0.09,-0.946,0.940316968,0.00825,-0.015,-0.938,0.948640079,-12.1407,259.5849,79737.966,1.134376667,0.629933333,0.190106667,3.124101965,-0.366063433,-0.515091755,-0.403357114,-0.472287631,-0.918839665,-0.315305389,0.276472664,2
0.717473811,0.312604573,0.533363642,0.491157028,-0.309663333,-0.042233333,0.806073333,1.184551008,1.49,0.789,1.808,3.633331391,-3.328,-1.246,-1.264,0.522045017,463.045,-0.058,-0.023,1.068,1.082570526,-0.78825,-0.25075,0.515,1.029629545,0.02,0.076,1.094,1.154270765,-198.7611,-1004.1732,51488.2173,-1.642233333,-18.22516333,-10.68151,77.1039144,0.508967917,0.052167258,0.521835913,0.571537705,0.361832164,-0.084806357,0.238487074,3
0.598417496,0.169797539,0.542614768,0.355110628,-0.3042,-0.01568,0.784556667,1.124088341,0.02,0.276,1.089,3.305697203,-3.017,-0.801,-0.841,0.649197967,391.531,0.012,0.046,1.082,1.084196477,-0.685,0.0345,0.337,1.081881232,0.014,0.051,1.084,1.085271049,-847.4487,-288.0543,47367.0366,-4.28718,-6.645023333,-1.859713333,45.3522859,0.919859242,-0.239614355,0.036463323,-0.051908752,0.757487206,0.360545293,0.551480214,3
0.499193152,0.289676154,0.313815604,0.370494923,0.018003333,-0.251903333,0.99792,1.163590804,1.498,0.952,2.171,2.96448073,-2.809,-1.048,-1.535,0.765073199,461.754,0.073,-0.209,1.06,1.083583407,0.07,-0.287,0.928,1.081145801,0.085,-0.205,1.062,1.087608845,2259.6102,5560.0953,89278.3887,-1.797293333,-12.54588667,-6.418473333,51.44465811,-0.105047615,0.135184499,0.437409752,0.830187723,-0.082337174,-0.366317253,0.088963917,3
0.496582803,0.335299604,0.513807923,0.357859041,-0.231986667,-0.141923333,0.797463333,1.097662793,0.313,1.196,2.482,4.026702621,-3.109,-1.353,-0.286,0.452607998,427.144,-0.021,-0.199,1.061,1.08342697,-0.431,-0.20625,0.357,1.055192873,0.072,0.0085,1.063,1.117703896,15963.099,1138.0026,71378.8443,-5.229483333,-8.536943333,-2.75239,75.83857944,0.372341517,0.134174663,0.317214729,0.475271945,0.396958285,-0.000258604,0.383030798,3
0.44833624,0.390255402,0.632552512,0.169629424,0.093756667,0.043343333,0.670013333,1.088227929,0.606,1.051,1.963,2.014267609,-0.831,-0.708,-0.825,0.734672716,478.152,0.432,-0.161,0.947,1.067101214,-0.155,-0.19975,0.607,1.054663173,0.444,0.231,0.959,1.0848791,-10016.3331,-4308.9852,33269.4441,-7.716906667,-11.29453333,-5.844066667,65.38034353,-0.460038528,-0.064044357,-0.012907618,-0.202581399,-0.834402268,-0.822898869,0.761044443,3
0.329011696,0.587389552,0.419211533,0.319889548,-0.491356667,0.566343333,0.487816667,1.151879079,0.058,1.955,1.855,2.361845677,-1.444,-1.137,-0.589,0.418062196,520.341,-0.338,0.8325,0.391,1.030468825,-0.562,0.195,0.307,1.008731381,-0.309,0.91,0.663,1.111588525,19615.3341,20062.8987,23548.7571,-3.176613333,-6.492256667,12.33108333,84.81143501,-0.173839898,0.282822701,0.144770484,0.105634062,0.464790663,-0.13641474,0.325729992,4
0.623235559,0.686595722,0.327225206,0.641792528,-0.533933333,0.59404,0.375933333,1.155122994,0.055,2.465,2.316,5.174296571,-4.428,-1.846,-0.982,0.633262979,534.052,-0.31,0.89,0.38,1.023708437,-0.528,0.793,0.3525,1.015386133,-0.301,0.89525,0.407,1.030040776,21054.8667,23741.3883,12494.562,8.385576667,-1.328056667,15.22053333,37.43818485,0.782996332,0.936745994,0.238182687,0.766292683,0.08995389,-0.082435779,-0.316937944,4
