0,0,-1.353046667,0,0,0,-0.340033333,0.889052413,0,0,-0.06276,0.191456434,1
-1.353046667,0,-2.18322,0,-0.340033333,0.889052413,-1.712193333,0,-0.06276,0.191456434,-0.021186667,0.297079823,1
-2.18322,0,-2.444033333,0,-1.712193333,0,-3.68732,0,-0.021186667,0.297079823,0.226833333,0.273464337,1
-2.444033333,0,-3.293813333,0,-3.68732,0,-4.928806667,0,0.226833333,0.273464337,0.231213333,0.403594813,1
-3.293813333,0,-3.613806667,0,-4.928806667,0,-6.907913333,0,0.231213333,0.403594813,0.295593333,0.363615441,1
0,0,-0.409493333,0.486963317,0,0,-1.661513333,0,0,0,-0.00822,0.222578419,2
-0.409493333,0.486963317,-0.884993333,0.458155779,-1.661513333,0,-3.178986667,0,-0.00822,0.222578419,-0.0024,0.396415889,2
-0.884993333,0.458155779,-1.273573333,0,-3.178986667,0,-5.164713333,0,-0.0024,0.396415889,0.018326667,0.402923786,2
-1.273573333,0,-1.83128,0,-5.164713333,0,-6.733806667,0,0.018326667,0.402923786,-0.05876,0.500989379,2
-1.83128,0,-2.20906,0,-6.733806667,0,-8.702613333,0,-0.05876,0.500989379,0.079886667,0.508448047,2
0,0,-0.53864,0.71548557,0,0,1.3662,1.03666579,0,0,-0.024126667,0.370635465,3
-0.53864,0.71548557,-1.291546667,0,1.3662,1.03666579,3.035506667,0,-0.024126667,0.370635465,-0.08694,0.434857814,3
-1.291546667,0,-1.638653333,0,3.035506667,0,4.796933333,0,-0.08694,0.434857814,-0.057966667,0.531750098,3
-1.638653333,0,-2.416113333,0,4.796933333,0,6.311126667,0,-0.057966667,0.531750098,-0.100246667,0.574336675,3
-2.416113333,0,-3.131673333,0,6.311126667,0,8.193506667,0,-0.100246667,0.574336675,-0.199893333,0.552532159,3
0,0,-0.37282,0.494910962,0,0,-0.436386667,0.354513066,0,0,-1.580853333,0,4
-0.37282,0.494910962,-0.75284,0.455904309,-0.436386667,0.354513066,-0.784073333,0,-1.580853333,0,-3.17386,0,4
-0.75284,0.455904309,-0.666213333,0.588038961,-0.784073333,0,-0.28676,0.838629656,-3.17386,0,-4.985853333,0,4
-0.666213333,0.588038961,-1.058233333,0.344875027,-0.28676,0.838629656,0.0605,0.970097399,-4.985853333,0,-6.637733333,0,4
-1.058233333,0.344875027,-1.065653333,0.321361804,0.0605,0.970097399,0.10212,0.969799986,-6.637733333,0,-8.624326667,0,4
0,0,-1.074953333,0,0,0,1.375693333,0,0,0,0.425026667,0.348715321,5
-1.074953333,0,-2.204466667,0,1.375693333,0,2.71546,0,0.425026667,0.348715321,0.84984,0,5
-2.204466667,0,-3.10516,0,2.71546,0,4.44964,0,0.84984,0,0.488013333,0.711927839,5
-3.10516,0,-4.099186667,0,4.44964,0,5.870233333,0,0.488013333,0.711927839,0.362113333,0.898421812,5
-4.099186667,0,-4.665533333,0,5.870233333,0,7.7762,0,0.362113333,0.898421812,0.68862,0.718137867,5
0,0,-2.382773333,0,0,0,0.094966667,0.677670184,0,0,-0.477593333,0.246582415,6
-2.382773333,0,-4.745566667,0,0.094966667,0.677670184,0.211026667,0.918867847,-0.477593333,0.246582415,-0.916853333,0,6
-4.745566667,0,-7.036226667,0,0.211026667,0.918867847,0.32148,1.09120079,-0.916853333,0,-1.299033333,0,6
-7.036226667,0,-9.383366667,0,0.32148,1.09120079,0.434193333,1.237369388,-1.299033333,0,-1.764013333,0,6
-9.383366667,0,-11.73678667,0,0.434193333,1.237369388,0.612713333,1.329314989,-1.764013333,0,-2.199693333,0,6
0,0,-2.41736,0,0,0,0.159193333,0.656069583,0,0,-0.445886667,0.28363869,6
-2.41736,0,-4.777226667,0,0.159193333,0.656069583,0.28918,0.901904592,-0.445886667,0.28363869,-0.894846667,0,6
-4.777226667,0,-7.133006667,0,0.28918,0.901904592,0.46112,1.069885611,-0.894846667,0,-1.344446667,0,6
-7.133006667,0,-9.443773333,0,0.46112,1.069885611,0.62348,1.185446121,-1.344446667,0,-1.807746667,0,6
-9.443773333,0,-11.79362667,0,0.62348,1.185446121,0.773093333,1.271197915,-1.807746667,0,-2.271846667,0,6
0,0,-2.028753333,0,0,0,0.385486667,0,0,0,-0.03944,0,7
-2.028753333,0,-4.05982,0,0.385486667,0,0.756966667,0,-0.03944,0,-0.0827,0,7
-4.05982,0,-6.092153333,0,0.756966667,0,1.11284,0,-0.0827,0,-0.137666667,0,7
-6.092153333,0,-8.125773333,0,1.11284,0,1.469353333,0,-0.137666667,0,-0.168593333,0,7
-8.125773333,0,-10.15162,0,1.469353333,0,1.86168,0,-0.168593333,0,-0.226206667,0,7
0,0,-2.02846,0,0,0,0.384813333,0,0,0,-0.050626667,0,7
-2.02846,0,-4.0576,0,0.384813333,0,0.753593333,0,-0.050626667,0,-0.113186667,0,7
-4.0576,0,-6.065073333,0,0.753593333,0,1.215706667,0,-0.113186667,0,-0.211006667,0,7
-6.065073333,0,-8.0827,0,1.215706667,0,1.635233333,0,-0.211006667,0,-0.315106667,0,7
-8.0827,0,-10.1036,0,1.635233333,0,2.04144,0,-0.315106667,0,-0.4287,0,7
0,0,-1.884993333,0,0,0,0.795013333,0,0,0,-0.009373333,0.155224736,8
-1.884993333,0,-3.874626667,0,0.795013333,0,1.227713333,0,-0.009373333,0.155224736,-0.213126667,0.062345034,8
-3.874626667,0,-5.895886667,0,1.227713333,0,1.466326667,0,-0.213126667,0.062345034,-0.5447,0,8
-5.895886667,0,-7.893566667,0,1.466326667,0,1.733486667,0,-0.5447,0,-0.976326667,0,8
-7.893566667,0,-9.90194,0,1.733486667,0,2.0907,0,-0.976326667,0,-1.255193333,0,8
0,0,-1.982833333,0,0,0,0.552466667,0,0,0,-0.147586667,0,8
-1.982833333,0,-3.9684,0,0.552466667,0,1.103873333,0,-0.147586667,0,-0.292513333,0,8
-3.9684,0,-5.954153333,0,1.103873333,0,1.654466667,0,-0.292513333,0,-0.438746667,0,8
-5.954153333,0,-7.939826667,0,1.654466667,0,2.205973333,0,-0.438746667,0,-0.5841,0,8
-7.939826667,0,-9.92302,0,2.205973333,0,2.759786667,0,-0.5841,0,-0.698926667,0,8
0,0,-2.015406667,0,0,0,0.17544,0.164149444,0,0,-0.214926667,0.025150579,9
-2.015406667,0,-4.023833333,0,0.17544,0.164149444,0.397546667,0,-0.214926667,0.025150579,-0.408406667,0,9
-4.023833333,0,-6.03922,0,0.397546667,0,0.577386667,0,-0.408406667,0,-0.560733333,0,9
-6.03922,0,-8.07536,0,0.577386667,0,0.838526667,0,-0.560733333,0,-0.714426667,0,9
-8.07536,0,-10.11752667,0,0.838526667,0,1.136753333,0,-0.714426667,0,-0.81976,0,9
0,0,-1.9838,0,0,0,-0.236926667,0.450618369,0,0,-0.46002,0,10
-1.9838,0,-4.005806667,0,-0.236926667,0.450618369,-0.521786667,0.471005573,-0.46002,0,-0.975313333,0,10
-4.005806667,0,-5.962673333,0,-0.521786667,0.471005573,-0.86056,0.130111696,-0.975313333,0,-1.530693333,0,10
-5.962673333,0,-7.999646667,0,-0.86056,0.130111696,-1.064666667,0,-1.530693333,0,-2.035126667,0,10
-7.999646667,0,-9.993193333,0,-1.064666667,0,-1.313,0,-2.035126667,0,-2.549726667,0,10
0,0,-0.07354,0,0,0,1.26456,0,0,0,-1.516073333,0,11
-0.07354,0,0.071806667,0.202988898,1.26456,0,2.80386,0,-1.516073333,0,-2.207266667,0,11
0.071806667,0.202988898,0.481233333,0,2.80386,0,4.710306667,0,-2.207266667,0,-1.883413333,0,11
0.481233333,0,0.858613333,0,4.710306667,0,6.63878,0,-1.883413333,0,-1.66526,0,11
0.858613333,0,1.240806667,0,6.63878,0,8.566746667,0,-1.66526,0,-1.454933333,0,11
0,0,0.405753333,0,0,0,1.91894,0,0,0,0.230906667,0,11
0.405753333,0,0.795453333,0,1.91894,0,3.849313333,0,0.230906667,0,0.391326667,0,11
0.795453333,0,1.18248,0,3.849313333,0,5.782253333,0,0.391326667,0,0.52286,0,11
1.18248,0,1.605626667,0,5.782253333,0,7.704953333,0,0.52286,0,0.65822,0,11
1.605626667,0,2.008273333,0,7.704953333,0,9.63508,0,0.65822,0,0.756526667,0,11
0,0,-1.04096,0,0,0,-1.09336,0.356039027,0,0,0.242753333,0.091012569,1
-1.04096,0,-1.999666667,0,-1.09336,0.356039027,-2.1072,0,0.242753333,0.091012569,0.635606667,0,1
-1.999666667,0,-2.384893333,0,-2.1072,0,-3.988633333,0,0.635606667,0,0.975466667,0,1
-2.384893333,0,-3.4576,0,-3.988633333,0,-5.038733333,0,0.975466667,0,1.039033333,0,1
-3.4576,0,-3.962333333,0,-5.038733333,0,-6.950986667,0,1.039033333,0,0.713073333,0,1
0,0,-0.654646667,0.421851355,0,0,-1.32724,0,0,0,-0.57256,0,2
-0.654646667,0.421851355,-1.47616,0,-1.32724,0,-2.558853333,0,-0.57256,0,-1.21448,0,2
-1.47616,0,-2.06036,0,-2.558853333,0,-4.252006667,0,-1.21448,0,-2.012333333,0,2
-2.06036,0,-2.568633333,0,-4.252006667,0,-5.28268,0,-2.012333333,0,-2.696213333,0,2
-2.568633333,0,-3.346093333,0,-5.28268,0,-6.70582,0,-2.696213333,0,-3.897246667,0,2
0,0,-0.18926,0.759897056,0,0,1.569653333,0,0,0,0.29028,0.361280536,3
-0.18926,0.759897056,-0.877753333,0.728089068,1.569653333,0,3.077746667,0,0.29028,0.361280536,0.48214,0.100751674,3
-0.877753333,0.728089068,-0.940953333,0.784089044,3.077746667,0,4.8013,0,0.48214,0.100751674,-0.5735,0.901454647,3
-0.940953333,0.784089044,-1.3902,0.47895629,4.8013,0,6.094513333,0,-0.5735,0.901454647,-1.425766667,0,3
-1.3902,0.47895629,-1.480653333,0,6.094513333,0,7.199466667,0,-1.425766667,0,-3.076266667,0,3
0,0,-0.506006667,0.524513255,0,0,-1.196393333,0,0,0,0.07352,0.620573308,4
-0.506006667,0.524513255,-1.18498,0,-1.196393333,0,-2.200906667,0,0.07352,0.620573308,0.18812,0.852941038,4
-1.18498,0,-1.313246667,0,-2.200906667,0,-2.9372,0,0.18812,0.852941038,-1.625126667,0.114651751,4
-1.313246667,0,-1.877226667,0,-2.9372,0,-2.703153333,0,-1.625126667,0.114651751,-2.75326,0,4
-1.877226667,0,-2.11744,0,-2.703153333,0,-2.396946667,0,-2.75326,0,-4.717566667,0,4
0,0,-0.905826667,0,0,0,1.48784,0,0,0,-0.482353333,0.058345205,5
-0.905826667,0,-1.806726667,0,1.48784,0,3.089633333,0,-0.482353333,0.058345205,-1.05448,0,5
-1.806726667,0,-2.124973333,0,3.089633333,0,4.93688,0,-1.05448,0,-1.418946667,0,5
-2.124973333,0,-3.1376,0,4.93688,0,6.225326667,0,-1.418946667,0,-1.999046667,0,5
-3.1376,0,-4.271913333,0,6.225326667,0,7.782866667,0,-1.999046667,0,-2.643653333,0,5
0,0,-2.461453333,0,0,0,0.207,0.728374793,0,0,-0.223226667,0.272685529,6
-2.461453333,0,-4.906206667,0,0.207,0.728374793,0.40556,0.979694703,-0.223226667,0.272685529,-0.464806667,0.213953601,6
-4.906206667,0,-7.360026667,0,0.40556,0.979694703,0.542253333,1.193441486,-0.464806667,0.213953601,-0.70796,0,6
-7.360026667,0,-9.857693333,0,0.542253333,1.193441486,0.62032,1.435151243,-0.70796,0,-0.951593333,0,6
-9.857693333,0,-12.35146667,0,0.62032,1.435151243,0.845026667,1.514956083,-0.951593333,0,-1.207406667,0,6
0,0,-2.508013333,0,0,0,0.1464,0.799442709,0,0,-0.214946667,0.343184001,6
-2.508013333,0,-4.947753333,0,0.1464,0.799442709,0.36714,1.011642568,-0.214946667,0.343184001,-0.438646667,0.313785785,6
-4.947753333,0,-7.45196,0,0.36714,1.011642568,0.588373333,1.13882948,-0.438646667,0.313785785,-0.687993333,0,6
-7.45196,0,-9.9805,0,0.588373333,1.13882948,0.743946667,1.289369664,-0.687993333,0,-0.89924,0,6
-9.9805,0,-12.48449333,0,0.743946667,1.289369664,0.92336,1.393064929,-0.89924,0,-1.1199,0,6
0,0,-2.008333333,0,0,0,0.449666667,0,0,0,-0.094486667,0.057400715,7
-2.008333333,0,-4.007326667,0,0.449666667,0,0.92554,0,-0.094486667,0.057400715,-0.091113333,0.151513861,7
-4.007326667,0,-6.0107,0,0.92554,0,1.409633333,0,-0.091113333,0.151513861,-0.076826667,0.176573644,7
-6.0107,0,-8.019006667,0,1.409633333,0,1.87942,0,-0.076826667,0.176573644,-0.0953,0.175638767,7
-8.019006667,0,-10.0277,0,1.87942,0,2.33574,0,-0.0953,0.175638767,-0.168333333,0.138726599,7
0,0,-1.99992,0,0,0,0.478453333,0,0,0,-0.146786667,0,7
-1.99992,0,-4.009286667,0,0.478453333,0,0.92732,0,-0.146786667,0,-0.047453333,0.149503724,7
-4.009286667,0,-6.017546667,0,0.92732,0,1.38728,0,-0.047453333,0.149503724,-0.110033333,0.141369116,7
-6.017546667,0,-8.028786667,0,1.38728,0,1.837913333,0,-0.110033333,0.141369116,-0.220673333,0,7
-8.028786667,0,-10.03667333,0,1.837913333,0,2.288206667,0,-0.220673333,0,-0.301993333,0,7
0,0,-1.985013333,0,0,0,0.507566667,0,0,0,-0.235946667,0,8
-1.985013333,0,-3.969846667,0,0.507566667,0,1.01986,0,-0.235946667,0,-0.47908,0,8
-3.969846667,0,-5.95478,0,1.01986,0,1.534346667,0,-0.47908,0,-0.718673333,0,8
-5.95478,0,-7.938986667,0,1.534346667,0,2.031253333,0,-0.718673333,0,-0.90982,0,8
-7.938986667,0,-9.917306667,0,2.031253333,0,2.570726667,0,-0.90982,0,-1.143046667,0,8
0,0,-1.9683,0,0,0,0.54818,0,0,0,-0.24798,0,8
-1.9683,0,-3.932273333,0,0.54818,0,1.153513333,0,-0.24798,0,-0.413366667,0,8
-3.932273333,0,-5.880466667,0,1.153513333,0,1.725993333,0,-0.413366667,0,-0.720533333,0,8
-5.880466667,0,-7.856713333,0,1.725993333,0,2.303433333,0,-0.720533333,0,-0.83156,0,8
-7.856713333,0,-9.838593333,0,2.303433333,0,2.880673333,0,-0.83156,0,-0.9032,0,8
0,0,-2.00146,0,0,0,0.251606667,0.224203284,0,0,-0.02306,0.102173903,9
-2.00146,0,-3.98968,0,0.251606667,0.224203284,0.601793333,0,-0.02306,0.102173903,-0.061893333,0.168597537,9
-3.98968,0,-5.99568,0,0.601793333,0,0.910853333,0,-0.061893333,0.168597537,-0.07344,0.221403318,9
-5.99568,0,-7.97212,0,0.910853333,0,1.05558,0,-0.07344,0.221403318,-0.06406,0.269048042,9
-7.97212,0,-9.998173333,0,1.05558,0,1.446933333,0,-0.06406,0.269048042,-0.117346667,0.254079071,9
0,0,-1.794986667,0,0,0,-0.117506667,0.832718236,0,0,0.204113333,0.142372681,10
-1.794986667,0,-3.586953333,0,-0.117506667,0.832718236,-0.19002,1.175496037,0.204113333,0.142372681,0.355026667,0,10
-3.586953333,0,-5.51662,0,-0.19002,1.175496037,-0.20408,1.420904077,0.355026667,0,0.469686667,0,10
-5.51662,0,-7.40178,0,-0.20408,1.420904077,-0.223393333,1.647537112,0.469686667,0,0.566206667,0,10
-7.40178,0,-9.289633333,0,-0.223393333,1.647537112,-0.271733333,1.813556603,0.566206667,0,0.649926667,0,10
0,0,-0.218893333,0,0,0,0.7167,0,0,0,-1.8477,0,11
-0.218893333,0,-0.437653333,0,0.7167,0,1.389806667,0,-1.8477,0,-3.715646667,0,11
-0.437653333,0,-0.656353333,0,1.389806667,0,2.030853333,0,-3.715646667,0,-5.594686667,0,11
-0.656353333,0,-0.8743,0,2.030853333,0,2.650893333,0,-5.594686667,0,-7.48164,0,11
-0.8743,0,-1.093086667,0,2.650893333,0,3.266873333,0,-7.48164,0,-9.370273333,0,11
0,0,-0.218286667,0,0,0,0.61254,0,0,0,-1.889533333,0,11
-0.218286667,0,-0.43714,0,0.61254,0,1.221966667,0,-1.889533333,0,-3.780053333,0,11
-0.43714,0,-0.656533333,0,1.221966667,0,1.851806667,0,-3.780053333,0,-5.65828,0,11
-0.656533333,0,-0.75032,0,1.851806667,0,2.778593333,0,-5.65828,0,-7.37446,0,11
-0.75032,0,-0.93176,0,2.778593333,0,2.14812,0,-7.37446,0,-9.256546667,0,11
0,0,-0.86142,0.279885218,0,0,-0.39936,0.507636903,0,0,-1.08106,0,1
-0.86142,0.279885218,-1.7253,0,-0.39936,0.507636903,-0.80004,0.103110476,-1.08106,0,-2.24712,0,1
-1.7253,0,-1.804153333,0,-0.80004,0.103110476,-1.415706667,0,-2.24712,0,-4.15548,0,1
